"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
38,"management","married","tertiary","no",516,"yes","no","telephone",16,"apr",198,3,-1,0,"unknown","no"
25,"management","single","tertiary","no",1317,"no","no","cellular",26,"may",176,1,-1,0,"unknown","yes"
25,"admin.","single","secondary","no",61,"yes","no","unknown",9,"may",345,9,-1,0,"unknown","no"
61,"technician","married","primary","no",6384,"no","no","cellular",16,"oct",55,2,-1,0,"unknown","no"
36,"blue-collar","divorced","secondary","no",3102,"yes","no","cellular",16,"apr",188,1,147,1,"failure","no"
55,"entrepreneur","married","primary","no",-24,"yes","no","unknown",8,"may",176,1,-1,0,"unknown","no"
32,"student","single","secondary","no",1883,"yes","no","unknown",23,"may",57,1,-1,0,"unknown","no"
40,"technician","single","secondary","no",57,"no","yes","cellular",6,"aug",102,4,-1,0,"unknown","no"
40,"retired","married","primary","no",0,"yes","yes","unknown",5,"may",181,1,-1,0,"unknown","no"
34,"admin.","married","secondary","no",124,"yes","no","telephone",14,"may",604,4,366,2,"other","yes"
32,"technician","married","tertiary","no",264,"yes","no","cellular",19,"aug",103,7,-1,0,"unknown","no"
49,"technician","married","secondary","no",3657,"yes","no","unknown",15,"may",328,4,-1,0,"unknown","no"
43,"services","married","secondary","no",1450,"yes","no","unknown",4,"jun",227,2,-1,0,"unknown","no"
49,"management","married","tertiary","no",1,"yes","no","cellular",4,"may",7,4,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",0,"yes","no","unknown",20,"may",90,1,-1,0,"unknown","no"
59,"services","married","primary","no",31,"no","no","unknown",16,"jun",41,3,-1,0,"unknown","no"
53,"management","married","tertiary","no",761,"no","yes","cellular",28,"aug",85,6,-1,0,"unknown","no"
54,"admin.","divorced","secondary","no",1693,"no","no","cellular",30,"apr",1277,1,87,2,"other","yes"
46,"management","single","tertiary","no",2223,"no","no","unknown",12,"jun",67,3,-1,0,"unknown","no"
47,"housemaid","married","secondary","no",4397,"yes","no","cellular",25,"jul",110,1,-1,0,"unknown","no"
26,"student","single","unknown","no",598,"no","no","cellular",6,"mar",136,1,-1,0,"unknown","no"
25,"services","single","tertiary","no",130,"yes","no","cellular",16,"jul",49,1,-1,0,"unknown","no"
60,"retired","single","secondary","no",74,"yes","no","telephone",28,"jul",29,8,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",360,"yes","no","telephone",19,"nov",46,1,182,2,"failure","no"
26,"management","single","tertiary","no",761,"no","no","cellular",2,"feb",362,1,-1,0,"unknown","no"
60,"housemaid","married","primary","no",182,"no","no","cellular",27,"oct",83,2,76,3,"failure","no"
56,"entrepreneur","married","tertiary","no",21,"no","no","cellular",21,"jul",118,3,-1,0,"unknown","no"
34,"services","divorced","secondary","no",202,"yes","no","unknown",15,"may",318,1,-1,0,"unknown","no"
52,"blue-collar","divorced","primary","no",29,"yes","no","cellular",15,"may",223,2,298,1,"failure","no"
61,"management","married","secondary","no",1471,"no","no","cellular",12,"aug",331,2,-1,0,"unknown","no"
47,"blue-collar","married","unknown","no",3460,"yes","no","unknown",5,"jun",394,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",4262,"yes","no","cellular",19,"nov",361,1,-1,0,"unknown","no"
31,"admin.","single","secondary","no",320,"yes","no","cellular",15,"may",376,2,-1,0,"unknown","no"
49,"blue-collar","married","secondary","no",1127,"yes","yes","cellular",17,"apr",162,2,281,1,"failure","no"
50,"management","married","tertiary","no",0,"no","no","cellular",9,"jul",243,5,-1,0,"unknown","no"
32,"technician","single","tertiary","no",47,"yes","no","cellular",14,"jul",213,3,-1,0,"unknown","no"
84,"retired","married","secondary","no",81204,"no","no","telephone",1,"apr",390,1,94,3,"success","yes"
20,"blue-collar","single","secondary","no",423,"yes","no","cellular",16,"apr",498,1,-1,0,"unknown","yes"
35,"blue-collar","married","secondary","no",-701,"yes","yes","cellular",7,"may",531,3,-1,0,"unknown","no"
32,"management","single","secondary","no",86,"yes","no","cellular",21,"nov",78,1,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",264,"yes","no","cellular",17,"apr",494,1,-1,0,"unknown","no"
45,"technician","single","tertiary","no",302,"yes","no","unknown",20,"jun",36,4,-1,0,"unknown","no"
44,"technician","married","secondary","no",398,"yes","no","unknown",28,"may",140,5,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",457,"yes","no","cellular",11,"may",236,1,-1,0,"unknown","no"
31,"student","single","tertiary","no",0,"no","no","cellular",4,"may",47,2,-1,0,"unknown","no"
32,"management","married","tertiary","no",2213,"no","no","cellular",29,"jan",125,2,154,7,"failure","no"
36,"management","married","tertiary","no",130,"no","no","cellular",4,"may",65,1,-1,0,"unknown","no"
52,"blue-collar","married","secondary","no",-164,"no","no","cellular",22,"aug",314,4,-1,0,"unknown","no"
51,"management","married","tertiary","no",0,"no","no","unknown",27,"may",68,5,-1,0,"unknown","no"
28,"admin.","single","tertiary","no",336,"no","no","cellular",26,"may",135,1,-1,0,"unknown","no"
95,"retired","married","secondary","no",0,"no","no","telephone",1,"oct",215,1,-1,0,"unknown","no"
47,"management","married","secondary","no",651,"yes","no","unknown",14,"may",143,3,-1,0,"unknown","no"
29,"management","married","tertiary","no",247,"no","no","cellular",16,"sep",143,2,587,3,"failure","yes"
37,"self-employed","single","tertiary","no",1758,"no","no","cellular",8,"jun",98,2,-1,0,"unknown","no"
36,"technician","married","secondary","no",2474,"yes","no","cellular",12,"aug",107,1,-1,0,"unknown","no"
49,"services","married","secondary","no",-301,"yes","no","cellular",12,"may",187,4,-1,0,"unknown","no"
35,"unemployed","single","tertiary","no",415,"no","no","cellular",4,"feb",649,1,176,1,"failure","yes"
33,"management","married","tertiary","no",1390,"no","no","cellular",15,"jun",92,2,312,2,"failure","no"
54,"blue-collar","married","primary","no",211,"no","no","unknown",19,"jun",200,2,-1,0,"unknown","no"
39,"admin.","divorced","secondary","no",765,"no","no","unknown",9,"jun",155,3,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",1071,"yes","no","cellular",11,"may",143,3,357,1,"failure","no"
47,"self-employed","married","tertiary","no",1917,"no","no","unknown",20,"jun",39,2,-1,0,"unknown","no"
37,"technician","single","tertiary","no",6889,"yes","no","cellular",21,"nov",1221,1,-1,0,"unknown","no"
24,"unemployed","single","secondary","no",119,"no","no","unknown",15,"sep",51,1,-1,0,"unknown","no"
33,"management","married","tertiary","no",4020,"yes","yes","cellular",15,"apr",251,1,-1,0,"unknown","no"
29,"management","married","tertiary","no",314,"yes","no","cellular",29,"jan",159,1,-1,0,"unknown","no"
43,"management","single","tertiary","no",2048,"yes","no","cellular",5,"aug",155,1,-1,0,"unknown","no"
42,"management","married","tertiary","no",603,"yes","no","cellular",5,"nov",298,5,-1,0,"unknown","no"
29,"self-employed","married","tertiary","no",476,"no","yes","cellular",5,"feb",148,1,8,2,"other","no"
48,"management","married","tertiary","no",308,"yes","no","cellular",14,"jul",125,5,-1,0,"unknown","no"
42,"management","married","primary","no",-417,"yes","no","cellular",5,"feb",81,3,273,3,"failure","no"
46,"unemployed","single","secondary","no",2052,"no","no","cellular",30,"jan",428,1,-1,0,"unknown","no"
39,"management","single","tertiary","no",11971,"yes","no","telephone",15,"may",75,10,179,5,"failure","no"
35,"management","married","tertiary","no",854,"no","yes","cellular",19,"aug",133,20,-1,0,"unknown","no"
44,"management","married","primary","no",294,"no","no","cellular",16,"apr",165,3,-1,0,"unknown","yes"
45,"services","married","unknown","no",9,"yes","no","telephone",29,"jul",186,2,-1,0,"unknown","no"
33,"management","single","tertiary","no",637,"no","no","cellular",14,"aug",206,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",1654,"yes","yes","cellular",21,"jul",167,2,-1,0,"unknown","no"
54,"housemaid","married","secondary","no",378,"no","no","unknown",6,"jun",371,2,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",2297,"no","no","telephone",31,"jul",16,4,-1,0,"unknown","no"
53,"management","married","primary","no",798,"yes","no","telephone",2,"feb",45,1,217,2,"failure","no"
35,"blue-collar","married","secondary","no",199,"yes","no","cellular",17,"apr",203,1,344,3,"failure","no"
52,"management","married","unknown","no",2240,"yes","no","unknown",13,"may",845,1,-1,0,"unknown","yes"
41,"technician","divorced","tertiary","no",3465,"yes","no","cellular",11,"aug",389,4,-1,0,"unknown","no"
48,"admin.","married","unknown","no",3756,"no","no","cellular",14,"aug",65,10,-1,0,"unknown","no"
38,"entrepreneur","divorced","secondary","no",1190,"yes","no","cellular",4,"jun",81,2,391,3,"failure","yes"
28,"management","single","tertiary","no",4937,"yes","no","telephone",13,"may",421,3,-1,0,"unknown","no"
39,"blue-collar","married","primary","no",2169,"no","no","unknown",17,"jun",170,2,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",1388,"yes","no","unknown",28,"may",119,5,-1,0,"unknown","no"
35,"blue-collar","married","tertiary","no",2999,"no","no","unknown",12,"jun",1141,6,-1,0,"unknown","yes"
44,"technician","married","unknown","yes",-375,"yes","yes","telephone",6,"may",149,4,-1,0,"unknown","no"
32,"management","single","tertiary","no",586,"yes","no","cellular",19,"nov",158,4,-1,0,"unknown","no"
38,"management","married","tertiary","yes",327,"yes","yes","cellular",9,"jul",556,5,-1,0,"unknown","yes"
39,"admin.","married","secondary","no",150,"no","no","cellular",25,"sep",55,1,46,7,"other","no"
33,"blue-collar","married","secondary","no",0,"yes","yes","cellular",6,"may",155,5,-1,0,"unknown","no"
48,"blue-collar","married","primary","no",281,"yes","no","unknown",19,"may",100,3,-1,0,"unknown","no"
49,"blue-collar","married","secondary","no",1157,"no","no","cellular",18,"aug",91,4,-1,0,"unknown","no"
25,"services","divorced","secondary","no",1694,"no","no","cellular",7,"jul",159,2,-1,0,"unknown","no"
33,"technician","married","secondary","no",105,"yes","yes","unknown",20,"may",360,1,-1,0,"unknown","no"
33,"admin.","single","secondary","no",2554,"yes","no","telephone",31,"jul",77,15,-1,0,"unknown","no"
41,"technician","married","secondary","no",417,"no","no","cellular",27,"aug",77,3,-1,0,"unknown","no"
25,"unemployed","single","primary","no",129,"no","no","cellular",12,"apr",176,3,-1,0,"unknown","yes"
34,"blue-collar","married","secondary","no",243,"yes","no","unknown",5,"may",291,1,-1,0,"unknown","no"
29,"technician","single","secondary","no",938,"no","no","cellular",3,"nov",358,1,-1,0,"unknown","yes"
45,"housemaid","married","primary","no",403,"no","no","cellular",2,"apr",144,1,-1,0,"unknown","no"
34,"technician","married","tertiary","no",23076,"no","no","cellular",26,"may",243,2,35,6,"other","yes"
55,"housemaid","divorced","unknown","no",1276,"no","no","unknown",20,"jun",8,12,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",15341,"no","no","unknown",21,"may",738,3,-1,0,"unknown","no"
32,"technician","single","tertiary","no",3818,"no","no","cellular",18,"aug",100,4,-1,0,"unknown","no"
47,"admin.","married","secondary","no",24556,"no","no","telephone",20,"oct",309,1,-1,0,"unknown","no"
31,"technician","single","tertiary","no",36,"no","no","cellular",12,"aug",111,3,-1,0,"unknown","no"
47,"services","married","secondary","no",0,"yes","no","cellular",9,"jul",289,1,-1,0,"unknown","no"
37,"technician","married","secondary","no",1309,"yes","no","cellular",28,"aug",77,4,-1,0,"unknown","no"
33,"admin.","married","secondary","no",0,"yes","no","cellular",17,"nov",78,1,-1,0,"unknown","no"
49,"housemaid","married","primary","no",3436,"no","no","unknown",16,"jun",171,2,-1,0,"unknown","no"
34,"management","single","tertiary","no",2835,"yes","no","cellular",12,"aug",107,2,-1,0,"unknown","no"
28,"technician","single","secondary","no",10865,"yes","no","unknown",27,"may",350,3,-1,0,"unknown","no"
34,"management","married","tertiary","no",520,"yes","no","cellular",12,"aug",1307,4,-1,0,"unknown","yes"
40,"services","divorced","unknown","no",4384,"yes","no","unknown",5,"may",315,1,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",413,"yes","no","cellular",11,"feb",456,2,184,2,"success","yes"
30,"admin.","single","secondary","no",98,"yes","no","cellular",23,"jul",100,5,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",167,"yes","no","cellular",15,"may",79,2,373,1,"failure","no"
38,"self-employed","married","tertiary","no",0,"no","no","cellular",29,"aug",117,3,-1,0,"unknown","no"
43,"management","married","tertiary","no",2383,"no","no","cellular",13,"aug",379,6,-1,0,"unknown","yes"
57,"retired","married","secondary","no",466,"no","no","cellular",5,"aug",641,2,-1,0,"unknown","yes"
34,"management","single","tertiary","no",-2,"no","no","cellular",27,"aug",57,6,-1,0,"unknown","no"
50,"management","married","primary","no",15035,"yes","no","cellular",12,"may",158,1,-1,0,"unknown","no"
44,"technician","divorced","secondary","no",177,"yes","no","cellular",8,"may",364,1,365,3,"failure","no"
55,"entrepreneur","divorced","tertiary","no",1730,"no","no","cellular",17,"nov",89,2,118,3,"failure","no"
31,"management","married","tertiary","no",2652,"no","no","cellular",25,"aug",9,9,-1,0,"unknown","no"
37,"management","married","secondary","no",222,"yes","no","cellular",20,"apr",115,2,-1,0,"unknown","no"
58,"technician","divorced","secondary","no",2270,"no","no","unknown",20,"jun",24,4,-1,0,"unknown","no"
34,"services","married","secondary","no",0,"yes","no","cellular",29,"jul",55,3,-1,0,"unknown","no"
45,"services","married","secondary","no",191,"no","yes","unknown",6,"jun",136,2,-1,0,"unknown","no"
29,"blue-collar","single","primary","no",365,"yes","yes","cellular",5,"feb",72,1,274,2,"failure","no"
29,"management","married","tertiary","no",0,"yes","no","telephone",15,"jul",91,2,-1,0,"unknown","no"
57,"technician","single","secondary","no",104,"no","no","cellular",21,"aug",297,2,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",3298,"yes","no","unknown",21,"may",175,2,-1,0,"unknown","no"
31,"management","married","secondary","no",-453,"yes","yes","cellular",17,"jul",157,1,-1,0,"unknown","no"
50,"management","single","tertiary","no",567,"yes","no","unknown",16,"may",274,8,-1,0,"unknown","no"
49,"technician","married","secondary","no",177,"yes","yes","cellular",28,"jan",90,1,204,1,"failure","no"
32,"blue-collar","single","secondary","no",29,"no","no","unknown",16,"may",132,13,-1,0,"unknown","no"
40,"services","married","secondary","no",22,"yes","yes","telephone",9,"jul",145,2,-1,0,"unknown","no"
29,"admin.","single","secondary","no",3794,"no","no","cellular",30,"apr",249,1,-1,0,"unknown","no"
40,"housemaid","married","secondary","no",4610,"no","no","cellular",14,"aug",154,2,-1,0,"unknown","no"
41,"management","married","tertiary","no",0,"no","no","cellular",17,"sep",294,4,63,11,"other","yes"
38,"blue-collar","married","primary","no",178,"yes","no","unknown",20,"may",245,1,-1,0,"unknown","no"
35,"entrepreneur","married","secondary","no",1163,"yes","no","unknown",20,"may",284,1,-1,0,"unknown","no"
44,"unemployed","married","tertiary","no",1151,"yes","no","unknown",5,"jun",127,2,-1,0,"unknown","no"
29,"student","single","secondary","no",658,"no","no","cellular",15,"jul",198,2,244,4,"other","yes"
49,"unemployed","married","primary","no",157,"yes","no","cellular",2,"feb",131,2,-1,0,"unknown","no"
31,"management","single","secondary","no",783,"yes","no","unknown",6,"may",320,1,-1,0,"unknown","no"
32,"admin.","divorced","secondary","no",1611,"yes","yes","unknown",13,"may",93,1,-1,0,"unknown","no"
27,"blue-collar","married","primary","no",1535,"yes","no","cellular",15,"may",238,1,-1,0,"unknown","no"
45,"technician","divorced","secondary","no",-14,"no","no","cellular",18,"nov",39,2,127,3,"failure","no"
27,"admin.","single","secondary","no",105,"yes","no","cellular",18,"may",179,1,-1,0,"unknown","no"
49,"entrepreneur","married","tertiary","no",313,"yes","no","cellular",17,"nov",42,2,188,2,"failure","no"
32,"blue-collar","divorced","secondary","no",107,"yes","yes","cellular",10,"jul",120,1,-1,0,"unknown","no"
44,"blue-collar","married","primary","no",353,"yes","no","unknown",13,"may",705,1,-1,0,"unknown","no"
76,"retired","married","primary","no",2223,"no","no","telephone",4,"feb",429,1,-1,0,"unknown","yes"
